"LotShape","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PoolQC","Fence","MSZoning","Street","Alley","LandContour","Utilities","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","CentralAir","Electrical","GarageType","PavedDrive","MiscFeature","SaleType","SaleCondition","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","Garage","LotFrontage_imp","Id"
1,0,3,2,4,3,1,6,1,4,4,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,174,15138,8,5,1995,1996,506,689,0,773,1462,1490,1304,0,2794,1,0,2,1,4,1,9,1,3,810,0,146,202,0,0,0,0,7,2009,1,FALSE,232
0,0,2,2,3,3,1,1,1,2,2,7,1,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","BrDale","Norm","Norm","Twnhs","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",160,21,1680,6,5,1972,1972,297,0,0,483,483,483,504,0,987,0,0,1,1,2,1,5,1,1,288,0,0,0,0,0,0,0,6,2006,1,FALSE,233
0,0,2,2,3,4,3,2,5,2,2,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,75,10650,5,6,1976,1976,0,182,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1,308,365,0,0,0,0,0,0,2,2010,1,FALSE,234
0,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,73.5,7851,6,5,2002,2002,0,625,0,235,860,860,1100,0,1960,1,0,2,1,4,1,8,2,2,440,288,48,0,0,0,0,0,5,2010,1,TRUE,235
0,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","BrDale","Norm","Norm","TwnhsE","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,21,1680,6,3,1971,1971,604,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,8,2008,1,FALSE,236
0,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","FR2","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,65,8773,7,5,2004,2004,98,24,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2,494,132,105,0,0,0,0,0,5,2010,1,FALSE,237
1,0,3,2,4,3,1,4,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","CulDSac","SawyerW","RRNe","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,70,9453,7,7,1993,2003,0,402,0,594,996,1014,730,0,1744,0,0,2,1,3,1,7,0,2,457,370,70,0,238,0,0,0,2,2010,1,TRUE,238
0,0,4,2,5,3,1,1,1,4,3,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,93,12030,8,5,2007,2007,254,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,818,168,228,0,0,0,0,0,12,2007,1,FALSE,239
0,0,2,2,3,2,1,2,1,2,2,7,4,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","FuseA","Detchd","Y","None","WD","Normal",50,52,8741,6,4,1945,1950,0,94,0,641,735,798,689,0,1487,0,0,1,1,3,1,7,1,1,220,0,140,0,0,0,0,0,4,2010,1,FALSE,240
0,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,75,9000,8,5,2008,2008,36,1078,0,488,1566,1566,0,0,1566,1,0,2,0,3,1,7,0,2,750,144,168,0,0,0,0,0,4,2010,1,FALSE,241
0,0,2,3,3,3,1,5,1,3,3,7,0,0,0,0,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",30,40,3880,5,9,1945,1997,0,329,0,357,686,866,0,0,866,0,0,1,0,2,1,4,0,0,0,58,42,0,0,0,0,0,8,2007,0,FALSE,242
0,0,2,2,3,3,1,1,1,3,2,7,0,1,2,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","N","FuseA","Attchd","Y","None","WD","Normal",50,63,5000,5,4,1900,1950,0,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1,352,0,0,77,0,0,0,0,4,2006,1,FALSE,243
0,0,2,2,4,3,1,1,1,2,2,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","SawyerW","Norm","Norm","TwnhsE","2Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",160,75,10762,6,6,1980,1980,0,0,0,626,626,626,591,0,1217,0,0,1,1,3,1,6,1,1,288,0,28,0,0,0,0,0,4,2009,1,FALSE,244
1,0,3,2,4,3,1,6,1,4,3,7,2,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,70,8880,7,5,1994,2002,0,695,0,253,948,1222,888,0,2110,1,0,2,1,3,1,8,2,2,463,0,130,0,0,0,0,0,5,2010,1,TRUE,245
0,0,2,2,4,3,3,6,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,80,10400,7,5,1988,1988,102,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,2,604,197,39,0,0,0,0,0,6,2006,1,FALSE,246
0,0,2,1,2,3,1,1,1,3,1,7,0,1,1,1,0,0,"RM","Pave","Grvl","Lvl","AllPub","Inside","OldTown","Norm","Norm","2fmCon","2Story","Gable","CompShg","AsbShng","AsbShng","None","Stone","GasA","N","FuseP","Detchd","Y","None","WD","Normal",190,69,9142,6,8,1910,1950,0,0,0,1020,1020,908,1020,0,1928,0,0,2,0,4,2,9,0,1,440,0,60,112,0,0,0,0,4,2006,1,FALSE,247
0,0,2,2,3,3,1,1,1,4,2,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","BrkFace","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,75,11310,6,5,1954,1954,0,0,0,1367,1367,1375,0,0,1375,0,0,1,0,2,1,5,1,2,451,0,30,0,0,0,0,0,6,2006,1,FALSE,248
0,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,72,11317,7,5,2003,2003,101,0,0,840,840,840,828,0,1668,0,0,2,1,3,1,8,0,2,500,144,68,0,0,0,0,0,9,2007,1,FALSE,249
2,2,3,2,4,3,4,3,1,3,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Low","AllPub","CulDSac","ClearCr","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","HdBoard","BrkCmn","CBlock","GasA","Y","SBrkr","Attchd","Y","Shed","WD","Normal",50,78.5,159000,6,7,1958,2006,472,697,0,747,1444,1444,700,0,2144,0,1,2,0,4,1,7,2,2,389,0,98,0,0,0,0,500,6,2007,1,TRUE,250
1,0,2,0,3,3,1,1,1,4,1,4,0,0,0,0,0,2,"RL","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Plywood","None","CBlock","GasA","Y","SBrkr","No Garage","Y","Shed","WD","Normal",30,55,5350,3,2,1940,1966,0,0,0,728,728,1306,0,0,1306,0,0,1,0,3,1,6,0,0,0,263,0,0,0,0,0,450,5,2010,0,FALSE,251
1,1,3,2,4,3,4,6,1,4,3,7,4,3,3,3,0,0,"RM","Pave","No alley access","HLS","AllPub","Inside","Crawfor","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Family",120,44,4750,8,5,2006,2007,481,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,2,538,123,0,0,0,153,0,0,12,2007,1,FALSE,252
1,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,65,8366,6,5,2004,2004,0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2,520,138,45,0,0,0,0,0,12,2008,1,FALSE,253
0,0,2,2,4,3,4,2,5,4,3,6,0,2,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","SLvl","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","CWD","Normal",80,85,9350,6,7,1964,1991,108,270,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,1,309,333,0,0,0,0,0,0,10,2007,1,FALSE,254
0,0,2,3,3,3,1,3,1,2,2,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,70,8400,5,6,1957,1957,0,922,0,392,1314,1314,0,0,1314,1,0,1,0,3,1,5,0,1,294,250,0,0,0,0,0,0,6,2010,1,FALSE,255
1,0,3,2,4,3,1,1,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,66,8738,7,5,1999,1999,302,0,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,2,429,192,0,0,0,0,0,0,2,2006,1,FALSE,256
1,0,3,2,4,3,1,3,1,4,3,7,0,2,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,64,8791,6,5,2003,2003,0,503,0,361,864,864,864,0,1728,0,0,2,1,3,1,7,0,2,673,216,56,0,0,0,0,0,5,2008,1,FALSE,257
0,0,3,2,4,3,1,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Abnorml",20,68,8814,7,5,2006,2006,180,1334,0,270,1604,1604,0,0,1604,1,0,2,1,3,1,8,1,2,660,123,110,0,0,0,0,0,3,2009,1,FALSE,258
0,0,3,2,4,3,1,6,1,4,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,12435,7,5,2001,2001,172,361,0,602,963,963,829,0,1792,0,0,2,1,3,1,7,1,2,564,0,96,0,245,0,0,0,5,2008,1,FALSE,259
0,0,2,2,0,0,0,0,0,3,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","BrkFace","None","PConc","GasA","Y","FuseA","Detchd","Y","None","WD","Normal",20,70,12702,5,5,1956,1956,0,0,0,0,0,882,0,0,882,0,0,1,0,2,1,4,0,1,308,0,45,0,0,0,0,0,12,2008,1,FALSE,260
0,0,2,2,3,3,4,3,5,2,2,7,3,1,3,3,0,2,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Artery","Norm","1Fam","SLvl","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",80,120,19296,6,5,1962,1962,399,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,2,884,0,0,252,0,0,0,0,5,2009,1,FALSE,261
1,0,3,2,5,3,1,1,1,4,4,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","Stone","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","New","Partial",60,69,9588,8,5,2007,2007,270,0,0,1482,1482,1482,1092,0,2574,0,0,2,1,3,1,10,1,3,868,0,148,0,0,0,0,0,11,2007,1,FALSE,262
1,0,2,2,4,4,3,5,1,2,2,7,3,1,3,3,0,2,"RL","Pave","No alley access","Lvl","AllPub","Corner","Sawyer","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",80,88,8471,6,7,1977,1995,46,506,0,0,506,1212,0,0,1212,1,0,1,0,3,1,6,1,2,492,292,12,0,0,0,0,0,7,2006,1,FALSE,263
0,0,2,2,3,3,1,2,5,2,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,50,5500,5,7,1929,2001,0,234,692,0,926,926,0,390,1316,1,0,1,0,3,1,6,0,2,484,0,0,0,0,0,0,0,4,2010,1,FALSE,264
3,0,2,2,2,3,1,1,1,3,2,7,0,1,3,3,0,0,"RM","Pave","Grvl","Bnk","AllPub","Inside","OldTown","Artery","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","N","FuseP","Detchd","N","None","WD","Normal",30,30,5232,5,5,1925,2004,0,0,0,680,680,764,0,0,764,0,0,1,0,2,1,4,0,2,504,0,0,0,0,0,0,0,6,2008,1,FALSE,265
1,0,2,3,4,3,1,6,2,2,3,7,3,3,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,78,12090,6,6,1981,1981,210,588,228,606,1422,1422,0,0,1422,0,0,2,0,3,1,7,1,2,576,276,0,0,0,0,0,0,6,2008,1,FALSE,266
1,0,2,2,4,3,3,6,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","FR2","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,70,11207,6,5,1997,1997,0,714,0,88,802,802,709,0,1511,1,0,2,1,3,1,8,1,2,413,95,75,0,0,0,0,0,6,2006,1,FALSE,267
0,1,2,2,3,3,1,2,1,4,3,7,4,1,3,3,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","SWISU","Norm","Norm","1Fam","2.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",75,60,8400,5,8,1939,1997,0,378,0,342,720,1052,720,420,2192,0,0,2,1,4,1,8,1,1,240,262,24,0,0,0,0,0,7,2008,1,FALSE,268
0,0,2,2,3,3,1,5,3,4,2,7,4,3,5,5,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","IDOTRR","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",30,71,6900,5,6,1940,1955,0,403,125,212,740,778,0,0,778,0,0,1,0,2,1,4,1,1,924,0,25,0,0,0,0,0,2,2008,1,FALSE,269
1,0,2,3,3,4,1,4,1,2,2,7,2,2,3,4,0,4,"RL","Pave","No alley access","Lvl","AllPub","Corner","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,76.5,7917,6,7,1976,1976,174,751,0,392,1143,1113,0,0,1113,1,0,1,1,3,1,6,1,1,504,370,30,0,0,0,0,0,5,2007,1,TRUE,270
0,0,3,2,4,3,2,1,1,3,3,7,4,2,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",60,84,10728,8,5,2006,2006,0,0,0,1095,1095,1095,844,0,1939,0,0,2,1,3,1,8,1,3,1053,192,51,0,0,0,0,0,8,2006,1,FALSE,271
1,2,2,2,4,3,4,2,6,4,2,4,3,1,3,3,0,0,"RL","Pave","No alley access","Low","AllPub","CulDSac","ClearCr","Norm","Norm","1Fam","1Story","Flat","Membran","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,73,39104,7,7,1954,2005,0,226,1063,96,1385,1363,0,0,1363,1,0,1,0,2,1,5,2,2,439,81,0,0,0,0,0,0,4,2008,1,FALSE,272
1,0,3,2,4,3,1,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","CulDSac","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,92,11764,8,7,1999,2007,348,524,0,628,1152,1164,1106,0,2270,0,0,2,1,4,1,9,1,3,671,132,57,0,0,0,0,0,4,2010,1,FALSE,273
0,0,2,2,3,3,1,3,2,3,2,6,4,2,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Feedr","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,80,9600,6,6,1958,1988,183,620,620,0,1240,1632,0,0,1632,1,0,2,0,3,1,6,1,1,338,289,0,0,0,0,0,0,4,2009,1,FALSE,274
0,0,2,2,3,3,4,5,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","ImStucc","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,76,8314,5,7,1982,1982,0,546,0,270,816,816,0,0,816,0,0,1,0,2,1,5,0,1,264,168,0,0,0,0,0,0,6,2007,1,FALSE,275
0,0,3,3,3,3,1,1,1,3,4,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasW","N","SBrkr","Detchd","Y","None","WD","Normal",50,55,7264,7,7,1925,2007,0,0,0,952,952,952,596,0,1548,0,0,2,1,3,1,5,0,2,672,74,0,0,0,144,0,0,10,2009,1,FALSE,276
1,0,3,2,5,3,1,1,1,4,3,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,129,9196,7,5,2003,2003,0,0,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2,573,100,150,0,0,0,0,0,4,2010,1,FALSE,277
0,0,2,2,3,3,1,2,1,4,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Gilbert","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,140,19138,4,5,1951,1951,0,120,0,744,864,864,0,0,864,0,0,1,0,2,1,4,0,2,400,0,0,0,0,0,0,0,6,2010,1,FALSE,278
0,0,4,2,5,3,4,1,1,4,4,7,5,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","1Story","Gable","CompShg","CemntBd","CmentBd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,107,14450,9,5,2006,2007,315,0,0,2121,2121,2121,0,0,2121,0,0,2,1,3,1,8,1,3,732,124,98,0,0,142,0,0,5,2007,1,FALSE,279
0,0,2,2,4,3,1,4,1,4,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","ClearCr","Norm","Norm","1Fam","2Story","Hip","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,83,10005,7,5,1977,1977,299,392,0,768,1160,1156,866,0,2022,0,0,2,1,4,1,8,1,2,505,288,117,0,0,0,0,0,3,2008,1,FALSE,280
0,0,3,2,4,3,3,6,1,3,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,82,11287,7,6,1989,1989,340,421,0,386,807,1175,807,0,1982,0,0,2,1,3,1,7,1,2,575,0,84,0,196,0,0,0,1,2007,1,FALSE,281
0,0,3,2,4,3,1,6,1,3,3,7,0,3,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,60,7200,6,5,2006,2006,68,905,0,357,1262,1262,0,0,1262,0,0,2,0,2,1,5,0,2,572,0,120,0,0,0,0,0,5,2006,1,FALSE,282
0,0,3,2,4,3,1,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","Twnhs","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","ConLw","Normal",120,34,5063,7,5,2007,2008,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,4,2009,1,FALSE,283
0,0,3,2,4,3,1,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Feedr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,74,9612,8,5,2008,2009,72,0,0,1468,1468,1468,0,0,1468,0,0,2,0,3,1,6,1,3,898,210,150,0,0,0,0,0,12,2009,1,FALSE,284
0,0,3,2,4,3,1,6,1,3,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","ImStucc","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,50,8012,6,5,1992,1992,0,430,0,1145,1575,1575,0,0,1575,1,0,2,0,2,1,5,0,2,529,0,0,52,0,0,0,0,7,2007,1,FALSE,285
1,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Inside","Somerst","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","New","Partial",160,35,4251,7,5,2006,2007,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,528,0,54,0,0,0,0,0,6,2007,1,FALSE,286
1,0,2,2,3,3,1,3,1,2,3,7,4,2,3,3,0,4,"RL","Pave","No alley access","Bnk","AllPub","Inside","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",50,77,9786,6,7,1962,1981,0,600,0,312,912,1085,649,0,1734,0,0,1,1,3,1,7,1,2,440,0,0,0,0,128,0,0,6,2006,1,FALSE,287
1,0,2,2,3,3,1,4,1,2,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",20,62,8125,4,4,1971,1971,0,614,0,244,858,858,0,0,858,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,6,2006,0,TRUE,288
1,0,2,3,3,3,1,4,1,2,2,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,70,9819,5,5,1967,1967,31,450,0,432,882,900,0,0,900,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,2,2010,1,TRUE,289
