,LotShape,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MSZoning,Street,Alley,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,PavedDrive,MiscFeature,SaleType,SaleCondition,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Garage
287,1,0,2,2,3,3,1,4,1,2,2,7,0,0,0,0,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,No Garage,Y,None,WD,Normal,288,20,,8125,4,4,1971,1971,0.0,614,0,244,858,858,0,0,858,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,6,2006,0
288,1,0,2,3,3,3,1,4,1,2,2,7,0,1,3,3,0,3,RL,Pave,No alley access,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,289,20,,9819,5,5,1967,1967,31.0,450,0,432,882,900,0,0,900,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,2,2010,1
289,0,0,2,2,3,3,1,1,1,4,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,BrkSide,RRAn,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,FuseA,Detchd,Y,None,WD,Normal,290,70,60.0,8730,6,7,1915,2003,0.0,0,0,698,698,698,698,0,1396,0,0,1,0,3,1,7,0,1,384,0,0,0,0,259,0,0,7,2007,1
290,0,0,3,2,4,3,3,1,1,4,3,7,4,2,4,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,New,Partial,291,60,120.0,15611,8,5,2006,2006,0.0,0,0,1079,1079,1079,840,0,1919,0,0,2,1,3,1,8,1,2,685,0,51,0,0,0,0,0,7,2006,1
291,0,0,2,1,3,2,1,3,1,4,1,7,0,0,0,0,0,0,RL,Pave,Grvl,Bnk,AllPub,Inside,SWISU,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,N,SBrkr,No Garage,N,None,WD,Normal,292,190,55.0,5687,5,6,1912,2000,0.0,210,0,570,780,936,780,0,1716,1,0,2,0,6,1,9,0,0,0,0,184,0,0,0,0,0,3,2008,0
292,0,0,2,2,3,3,1,2,1,3,2,5,4,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,293,50,60.0,11409,5,4,1949,2008,0.0,292,0,476,768,1148,568,0,1716,0,0,1,1,3,1,8,1,1,281,0,0,0,0,160,0,0,1,2009,1
293,1,0,2,2,3,3,1,5,1,1,3,7,3,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,294,60,,16659,7,7,1977,1994,34.0,795,0,0,795,1468,795,0,2263,1,0,2,1,3,1,9,1,2,539,0,250,0,0,0,0,0,3,2006,1
294,0,0,2,2,3,3,1,6,1,2,2,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,295,20,80.0,9600,6,5,1953,1953,238.0,1285,0,131,1416,1644,0,0,1644,1,0,1,0,3,1,7,2,2,418,110,0,0,0,0,0,0,10,2009,1
295,1,0,2,2,3,3,3,6,1,2,2,7,0,1,3,3,0,4,RL,Pave,No alley access,Lvl,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,296,80,37.0,7937,6,6,1984,1984,0.0,819,0,184,1003,1003,0,0,1003,1,0,1,0,3,1,6,0,2,588,120,0,0,0,0,0,0,3,2006,1
296,0,0,2,2,3,3,1,4,1,2,2,7,0,1,3,3,0,3,RM,Pave,No alley access,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,FuseA,Attchd,Y,None,WD,Normal,297,50,75.0,13710,5,5,1950,1950,0.0,420,0,490,910,910,648,0,1558,0,0,1,1,4,1,6,0,1,282,289,0,0,0,0,0,0,6,2007,1
297,1,0,3,2,4,3,1,4,1,4,3,7,3,2,3,3,0,0,FV,Pave,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,298,60,66.0,7399,7,5,1997,1998,1600.0,649,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,2,576,0,10,0,0,198,0,0,6,2007,1
298,0,0,3,2,3,3,1,5,3,3,2,7,4,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,Mansard,CompShg,HdBoard,AsphShn,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,299,60,90.0,11700,6,6,1968,1968,365.0,384,175,143,702,1041,702,0,1743,0,1,1,2,3,1,7,1,2,539,224,0,0,0,0,0,0,6,2007,1
299,0,0,2,3,3,3,1,1,1,4,3,7,4,1,3,3,0,4,RL,Pave,No alley access,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Family,300,20,80.0,14000,6,8,1950,2004,0.0,0,0,1092,1092,1152,0,0,1152,0,1,1,0,3,1,6,1,1,300,0,36,0,0,0,0,0,8,2009,1
300,0,0,2,2,3,3,2,4,1,2,2,7,4,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,301,190,90.0,15750,5,5,1953,1953,56.0,841,0,324,1165,1336,0,0,1336,1,0,1,0,2,1,5,2,1,375,0,0,0,0,0,0,0,6,2006,1
301,3,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,Y,None,WD,Normal,302,60,66.0,16226,8,5,1998,1999,0.0,281,0,747,1028,1210,1242,0,2452,0,0,2,1,4,1,9,1,2,683,208,50,0,0,0,0,0,5,2007,1
302,1,0,3,2,4,3,1,1,1,4,3,7,3,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,303,20,118.0,13704,7,5,2001,2002,150.0,0,0,1541,1541,1541,0,0,1541,0,0,2,0,3,1,6,1,3,843,468,81,0,0,0,0,0,1,2006,1
303,0,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,0,2,RL,Pave,No alley access,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Abnorml,304,20,70.0,9800,5,7,1972,1972,0.0,894,0,0,894,894,0,0,894,1,0,1,0,3,1,5,0,2,552,256,0,0,0,0,0,0,7,2006,1
304,0,0,2,2,3,3,1,1,1,4,3,7,5,1,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,CemntBd,CmentBd,None,BrkTil,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,305,75,87.0,18386,7,9,1880,2002,0.0,0,0,1470,1470,1675,1818,0,3493,0,0,3,0,3,1,10,1,3,870,302,0,0,0,0,0,0,5,2008,1
305,0,0,3,2,4,3,1,6,1,4,3,7,0,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,306,20,80.0,10386,8,5,2004,2005,246.0,1464,0,536,2000,2000,0,0,2000,1,0,2,0,3,1,8,0,3,888,168,0,0,0,0,0,0,7,2007,1
306,0,0,3,2,4,3,1,5,1,3,3,7,3,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,SawyerW,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,307,60,116.0,13474,7,5,1990,1991,246.0,700,0,0,700,1122,1121,0,2243,1,0,2,1,4,1,8,1,3,746,127,44,224,0,0,0,0,6,2007,1
307,1,0,2,1,3,3,1,1,1,2,1,7,0,0,0,0,0,3,RM,Pave,Grvl,Lvl,AllPub,Inside,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,FuseA,No Garage,N,None,WD,Normal,308,50,,7920,6,7,1920,1950,0.0,0,0,319,319,1035,371,0,1406,0,0,1,0,3,1,6,0,0,0,0,144,0,0,0,0,0,3,2008,0
308,1,0,2,2,3,3,1,4,1,4,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,309,30,,12342,4,5,1940,1950,0.0,262,0,599,861,861,0,0,861,0,0,1,0,1,1,4,0,2,539,158,0,0,0,0,0,0,3,2009,1
309,1,0,3,2,5,3,4,6,1,4,4,7,5,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,310,20,90.0,12378,9,5,2003,2004,0.0,1274,0,622,1896,1944,0,0,1944,1,0,2,0,3,1,8,3,3,708,208,175,0,0,0,0,0,11,2006,1
310,1,0,2,2,4,3,1,5,1,3,3,7,3,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,311,60,,7685,6,5,1993,1994,112.0,518,0,179,697,697,804,0,1501,0,0,2,1,3,1,6,1,2,420,190,63,0,0,0,0,0,5,2006,1
311,0,0,2,3,3,3,1,5,1,4,2,7,4,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,312,20,50.0,8000,6,6,1948,2002,0.0,680,0,292,972,972,0,0,972,1,0,1,0,2,1,5,1,1,240,0,0,0,0,0,0,0,5,2009,1
312,0,0,2,2,4,3,2,3,1,2,2,7,4,1,3,3,0,3,RM,Pave,No alley access,Lvl,AllPub,Inside,OldTown,Artery,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,313,190,65.0,7800,5,7,1939,1950,0.0,507,0,286,793,793,325,0,1118,1,0,1,0,3,1,5,1,2,410,0,0,0,0,271,0,0,5,2006,1
313,3,2,2,2,4,3,4,5,3,2,2,7,4,2,3,3,0,0,RL,Pave,No alley access,Low,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,CBlock,GasW,Y,SBrkr,Attchd,Y,None,WD,Normal,314,20,150.0,215245,7,5,1965,1965,0.0,1236,820,80,2136,2036,0,0,2036,2,0,2,0,3,1,8,2,2,513,0,0,0,0,0,0,0,6,2009,1
314,0,0,2,2,3,4,1,2,1,4,4,7,4,1,2,3,0,0,RM,Pave,Grvl,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,315,70,60.0,9600,7,7,1925,1990,0.0,16,0,712,728,832,809,0,1641,0,1,1,1,3,1,6,1,2,546,0,0,234,0,0,0,0,8,2006,1
315,1,0,3,2,4,3,1,6,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,316,60,71.0,7795,7,5,2004,2005,0.0,425,0,291,716,716,716,0,1432,1,0,2,1,3,1,6,1,2,432,100,51,0,0,0,0,0,7,2009,1
316,1,0,3,2,4,3,1,6,1,2,4,7,3,2,3,3,0,4,RL,Pave,No alley access,Lvl,AllPub,Corner,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,317,60,94.0,13005,7,7,1980,1980,278.0,692,0,153,845,1153,1200,0,2353,1,0,2,1,4,1,10,1,2,484,288,195,0,0,0,0,0,8,2009,1
317,0,0,3,2,4,3,3,1,1,4,3,7,4,2,3,3,0,0,FV,Pave,No alley access,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,318,60,75.0,9000,8,5,2006,2006,0.0,0,0,1088,1088,1088,871,0,1959,0,0,2,1,3,1,8,1,3,1025,208,46,0,0,0,0,0,12,2007,1
318,0,1,3,2,4,3,4,6,1,4,3,7,3,2,3,3,0,0,RL,Pave,No alley access,Low,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,319,60,90.0,9900,7,5,1993,1993,256.0,987,0,360,1347,1372,1274,0,2646,1,0,2,1,4,1,9,1,3,656,340,60,144,0,0,0,0,4,2009,1
319,0,0,2,2,4,3,3,6,1,2,2,7,3,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,320,80,,14115,7,5,1980,1980,225.0,1036,0,336,1372,1472,0,0,1472,1,0,2,0,3,1,6,2,2,588,233,48,0,0,0,0,0,6,2009,1
320,0,0,2,2,5,4,3,1,1,4,3,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Y,None,New,Partial,321,60,111.0,16259,9,5,2006,2006,370.0,0,0,1249,1249,1249,1347,0,2596,0,0,3,1,4,1,9,0,3,840,240,154,0,0,0,0,0,9,2006,1
321,1,0,3,2,5,3,3,6,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,Y,None,WD,Normal,322,60,99.0,12099,8,5,2004,2004,388.0,970,0,166,1136,1136,1332,0,2468,1,0,2,1,4,1,10,1,3,872,184,154,0,0,0,0,0,6,2007,1
322,1,0,3,2,3,3,4,2,5,4,3,7,3,3,3,3,0,3,RL,Pave,No alley access,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,323,60,86.0,10380,7,5,1986,1987,172.0,28,1474,0,1502,1553,1177,0,2730,1,0,2,1,4,1,8,1,2,576,201,96,0,0,0,0,0,8,2007,1
323,0,0,2,3,3,3,1,5,1,4,2,7,0,1,2,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,324,20,49.0,5820,3,8,1955,2005,0.0,256,0,906,1162,1163,0,0,1163,1,0,1,0,3,1,6,0,1,220,142,98,0,0,0,0,0,7,2006,1
324,0,0,3,3,4,3,1,1,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NAmes,PosN,Norm,1Fam,SLvl,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,BuiltIn,Y,None,WD,Normal,325,80,96.0,11275,7,7,1967,2007,300.0,0,0,710,710,1898,1080,0,2978,0,0,2,1,5,1,11,1,2,564,240,0,0,0,0,0,0,6,2010,1
325,0,0,2,2,3,3,3,4,1,0,2,7,0,1,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,IDOTRR,RRAe,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,N,FuseF,Detchd,Y,None,WD,Normal,326,45,50.0,5000,5,6,1941,1950,0.0,116,0,604,720,803,0,0,803,0,0,1,0,2,1,5,0,2,360,0,0,244,0,0,0,0,12,2007,1
326,1,0,3,2,4,3,4,6,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,Con,Normal,327,120,32.0,10846,8,5,1993,1993,0.0,1619,0,100,1719,1719,0,0,1719,2,0,1,1,1,1,6,2,2,473,122,30,0,0,0,0,0,5,2008,1
327,0,0,2,2,3,3,1,3,1,2,2,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,328,20,80.0,11600,6,5,1960,1960,175.0,565,0,818,1383,1383,0,0,1383,0,0,1,1,3,1,7,0,1,292,0,45,0,0,0,0,0,4,2006,1
328,1,0,2,2,3,3,1,1,1,3,3,7,0,1,3,3,0,0,RL,Pave,Pave,Bnk,AllPub,Inside,BrkSide,PosN,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Shng,None,BrkTil,GasA,N,FuseA,Detchd,Y,None,WD,Normal,329,75,,11888,6,6,1916,1994,0.0,0,0,844,844,1445,689,0,2134,0,0,2,0,5,1,10,0,2,441,0,60,268,0,0,0,0,7,2009,1
329,0,0,2,2,3,3,2,1,1,2,2,7,0,1,2,2,0,2,RM,Pave,No alley access,Lvl,AllPub,Corner,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,PConc,GasA,N,SBrkr,Detchd,N,None,WD,Normal,330,70,60.0,6402,5,5,1920,1950,0.0,0,0,596,596,596,596,0,1192,0,0,1,0,3,1,6,0,1,189,0,0,137,0,0,0,0,7,2009,1
330,1,0,2,2,3,3,1,6,3,2,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,331,90,,10624,5,4,1964,1964,84.0,40,264,1424,1728,1728,0,0,1728,0,1,2,0,6,2,10,0,1,352,155,0,0,0,0,0,0,11,2007,1
331,0,0,2,2,3,3,1,3,1,1,2,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,332,20,70.0,8176,5,6,1958,1992,0.0,846,0,210,1056,1056,0,0,1056,1,0,1,0,3,1,6,0,1,308,0,0,0,0,0,0,0,8,2007,1
332,1,0,3,2,4,3,1,6,0,4,3,7,4,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,333,20,85.0,10655,8,5,2003,2004,296.0,1124,479,1603,3206,1629,0,0,1629,1,0,2,0,3,1,7,1,3,880,0,0,0,0,0,0,0,10,2009,1
333,0,0,3,2,4,3,3,6,1,4,3,7,4,2,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,FR3,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,334,120,59.0,8198,7,5,2004,2004,146.0,720,0,638,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2,484,192,30,0,0,0,0,0,7,2008,1
334,1,0,2,2,4,3,4,6,1,3,2,7,3,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,335,60,59.0,9042,6,5,1998,1998,0.0,828,0,115,943,943,695,0,1638,1,0,2,1,3,1,7,2,2,472,100,38,0,0,0,0,0,7,2008,1
335,1,2,2,2,3,3,4,5,4,4,2,7,4,3,3,3,0,0,RL,Grvl,No alley access,HLS,AllPub,Corner,Timber,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Y,Shed,WD,Normal,336,190,,164660,5,6,1965,1965,0.0,1249,147,103,1499,1619,167,0,1786,2,0,2,0,3,1,7,2,2,529,670,0,0,0,0,0,700,8,2008,1
336,1,0,3,2,5,3,4,6,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,HLS,AllPub,Corner,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,337,20,86.0,14157,9,5,2005,2006,200.0,1249,0,673,1922,1922,0,0,1922,1,0,2,0,3,1,8,1,3,676,178,51,0,0,0,0,0,7,2007,1
337,0,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,338,20,70.0,9135,7,5,2002,2003,113.0,810,0,726,1536,1536,0,0,1536,1,0,2,0,3,1,7,0,2,532,192,74,0,0,0,0,0,12,2008,1
338,0,0,3,2,4,3,2,5,1,4,3,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Y,Shed,WD,Normal,339,20,91.0,14145,7,7,1984,1998,0.0,213,0,995,1208,1621,0,0,1621,1,0,2,0,3,1,8,0,2,440,108,45,0,0,0,0,400,5,2006,1
339,1,0,2,2,3,2,1,3,1,2,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,FuseA,Attchd,Y,None,WD,Normal,340,20,66.0,12400,6,7,1958,1998,176.0,585,0,630,1215,1215,0,0,1215,0,0,1,0,3,1,6,0,1,297,0,0,0,0,234,0,0,6,2009,1
340,0,0,3,2,4,3,1,1,1,4,3,7,0,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,341,60,85.0,14191,8,5,2002,2002,0.0,0,0,967,967,993,915,0,1908,0,0,2,1,4,1,9,0,2,431,135,0,0,0,0,0,0,4,2010,1
341,0,0,1,1,3,2,1,1,1,3,2,7,0,1,3,3,0,0,RH,Pave,No alley access,Lvl,AllPub,Inside,SawyerW,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,AsbShng,None,CBlock,GasA,Y,SBrkr,CarPort,N,None,WD,Normal,342,20,60.0,8400,4,4,1950,1950,0.0,0,0,721,721,841,0,0,841,0,0,1,0,2,1,4,0,1,294,250,0,24,0,0,0,0,9,2009,1
342,0,0,2,2,0,0,0,0,0,1,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,Slab,Wall,N,FuseA,Detchd,Y,None,WD,Normal,343,90,,8544,3,4,1949,1950,340.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,5,2006,1
343,1,0,4,2,5,3,1,6,1,4,4,7,5,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,344,120,63.0,8849,9,5,2005,2005,616.0,28,0,1656,1684,1684,0,0,1684,0,0,2,0,2,1,6,1,2,564,495,72,0,0,0,0,0,7,2008,1
344,0,0,2,2,4,3,1,3,4,2,2,7,0,1,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,345,160,36.0,2592,5,3,1976,1976,0.0,129,232,175,536,536,576,0,1112,0,0,1,1,3,1,4,0,1,336,182,0,0,0,0,0,0,4,2010,1
